pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,code_quality_rate
24736,opencv,60,204,1,10,0,3.4716666666666667,1,True,0,1,True,2,9.233333333333333,,3.3383333333333334,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmp09zlmyg9.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp09zlmyg9.cpp: WIN32;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmp09zlmyg9.cpp: _WIN32...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24716,opencv,41,717,1,12,14,27.91138888888889,1,False,2,2,True,1607,136.16666666666666,,12.03,2,0.08888888888888889,"Checking C:\Users\user\AppData\Local\Temp\tmpreg1hwtk.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpreg1hwtk.cpp: HAVE_SPNG...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24713,opencv,29,820,1,1,1,25.6575,1,True,0,1,True,24,83.36666666666666,,25.648055555555555,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmpo03_cwm7.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpo03_cwm7.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpo03_cwm7.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpo03_cwm7.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24710,opencv,71,1200,1,6,6,1358.1722222222222,1,False,7,2,True,24,83.36666666666666,,2520.151388888889,2,-0.5,"Checking C:\Users\user\AppData\Local\Temp\tmp44owouz1.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp44owouz1.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmp44owouz1.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmp44owouz1.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24704,opencv,74,791,2,198,6,1407.1677777777777,1,False,7,2,True,14,99.0,,2419.1619444444445,2,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp898p9bwf.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp898p9bwf.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp898p9bwf.cpp: HAVE_INF_ENGINE;HAVE_TBB...
Checking C:\Users\user\AppData\Local\Temp\tmp898p9bwf.cpp: HAVE_INF_ENGINE;_WIN32;__APPLE__...

Checking C:\Users\user\AppData\Local\Temp\tmpty0zfc4h.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpty0zfc4h.cpp: HAVE_INF_ENGINE...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
24702,opencv,69,884,1,4,2,71.47055555555555,1,False,3,2,True,82,154.73333333333332,,202.67138888888888,1,-0.09999999999999999,"Checking C:\Users\user\AppData\Local\Temp\tmpqr5fe5a8.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpqr5fe5a8.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpqr5fe5a8.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpqr5fe5a8.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24673,opencv,52,810,1,5,5,11.3725,1,True,2,1,True,196,131.13333333333333,,33.67861111111111,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmp1dlqc0id.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp1dlqc0id.cpp: _MSC_VER;__AVX__;__F16C__;__INTEL_COMPILER...
Checking C:\Users\user\AppData\Local\Temp\tmp1dlqc0id.cpp: __GNUC__;__aarch64__;__arm__...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
24672,opencv,51,4885,2,26,36,44.12083333333333,1,True,11,3,True,433,82.9,,241.48611111111111,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmppks06tek.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmppks06tek.cpp: CV_STRONG_ALIGNMENT;HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmppks06tek.cpp: HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmppks06tek.cpp: HAVE_PROTOBUF;WORDS_BIGENDIAN...

Checking C:\Users\user\AppData\Local\Temp\tmp1h70t5cu.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp1h70t5cu.cpp: HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmp1h70t5cu.cpp: HAVE_PROTOBUF;_MSC_VER...
Checking C:\Users\user\AppData\Local\Temp\tmp1h70t5cu.cpp: HAVE_PROTOBUF;__GNUC__...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24670,opencv,51,980,1,1,1,,2,False,6,0,False,24,83.06666666666666,,0,0,0.6227916666666666,"Checking C:\Users\user\AppData\Local\Temp\tmpnvawv85z.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
24668,opencv,31,468,1,1,1,1.7066666666666668,1,True,0,1,True,82,154.5,,0.8558333333333333,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmp87qsic9r.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp87qsic9r.cpp: HAVE_OPENCV_DNN...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
24667,opencv,71,1120,1,5,4,382.90472222222223,3,False,3,2,True,24,83.03333333333333,,436.3447222222222,2,0.5833333333333334,"Checking C:\Users\user\AppData\Local\Temp\tmp7ola6iru.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp7ola6iru.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmp7ola6iru.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmp7ola6iru.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24664,opencv,30,3331,4,5,5,14.220555555555556,1,False,0,2,True,196,131.1,,22.025,2,0,"Checking C:\Users\user\AppData\Local\Temp\tmplu83omqu.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmplu83omqu.cpp: CAROTENE_NEON...
Checking C:\Users\user\AppData\Local\Temp\tmplu83omqu.cpp: CAROTENE_NEON;__GNUC__;__GXX_EXPERIMENTAL_CXX0X__...

Checking C:\Users\user\AppData\Local\Temp\tmpipv97r2a.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24659,opencv,55,914,1,1,1,305.25944444444445,1,True,1,1,True,24,83.0,,91.30777777777777,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpckr4pb6y.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpckr4pb6y.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpckr4pb6y.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpckr4pb6y.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24658,opencv,71,717,1,13,8,168.78277777777777,3,False,21,4,True,38,59.43333333333333,,650.0780555555556,3,1.269047619047619,"Checking C:\Users\user\AppData\Local\Temp\tmp8aefefce.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp8aefefce.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp8aefefce.cpp: HAVE_INF_ENGINE;HAVE_TBB...
Checking C:\Users\user\AppData\Local\Temp\tmp8aefefce.cpp: HAVE_INF_ENGINE;_WIN32;__APPLE__...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24655,opencv,58,775,1,75,1,7.526666666666666,2,False,13,2,True,97,95.06666666666666,,49.56611111111111,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpj57dmvj3.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpj57dmvj3.cpp: CV_STRONG_ALIGNMENT;HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmpj57dmvj3.cpp: HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmpj57dmvj3.cpp: HAVE_PROTOBUF;WORDS_BIGENDIAN...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24651,opencv,54,717,2,5,0,2.9702777777777776,1,False,0,1,True,1607,135.73333333333332,,0.8769444444444444,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
24649,opencv,82,946,1,32,29,25.321944444444444,1,False,3,1,True,1607,135.73333333333332,,33.10666666666667,1,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
24648,opencv,41,546,1,4,4,20.24888888888889,1,True,1,1,True,82,154.4,,20.24416666666667,1,-0.038095238095238106,"Checking C:\Users\user\AppData\Local\Temp\tmpqpbjtnn7.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",worst
24640,opencv,61,771,1,2,46,89.9075,1,False,0,1,True,1607,135.7,,75.34833333333333,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
24625,opencv,41,783,1,6,0,1.405,1,True,1,1,True,1607,135.56666666666666,,1.158611111111111,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmp3679x_lw.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
24623,opencv,43,1069,2,10,1,,1,False,3,2,False,1,116.76666666666667,,75.92222222222223,0,-0.1,"Checking C:\Users\user\AppData\Local\Temp\tmp971aiepb.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp971aiepb.cpp: CV_ENABLE_UNROLLED...
Checking C:\Users\user\AppData\Local\Temp\tmp971aiepb.cpp: HAVE_OPENCL...

Checking C:\Users\user\AppData\Local\Temp\tmp6xp1f7tz.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",bad
24611,opencv,38,965,1,182,19,308.6769444444444,17,False,30,5,True,22,61.5,,5425.262222222223,2,-1.088888888888889,"Checking C:\Users\user\AppData\Local\Temp\tmprfwbeh25.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmprfwbeh25.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmprfwbeh25.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmprfwbeh25.cpp: INF_ENGINE_RELEASE...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24607,opencv,87,2088,1,1,1,24.325,1,False,2,1,True,1607,135.46666666666667,,23.933333333333334,1,0.13958333333333334,"Run started:2024-08-24 03:20:40.129121

Test results:
>> Issue: [B404:blacklist] Consider possible security implications associated with the subprocess module.
   Severity: Low   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_imports.html#b404-import-subprocess
   Location: C:\Users\user\AppData\Local\Temp\tmpzn8y__xu.py:8:0
7	import shutil
8	import subprocess
9	import time

--------------------------------------------------
>> Issue: [B405:blacklist] Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.
   Severity: Low   Confidence: High
   CWE: CWE-20 (https://cwe.mitre.org/data/definitions/20.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_imports.html#b405-import-xml-etree
   Location: C:\Users\user\AppData\Local\Temp\tmpzn8y__xu.py:12:0
11	import logging as log
12	import xml.etree.ElementTree as ET
13	

--------------------------------------------------
>> Issue: [B602:subprocess_popen_with_shell_equals_true] subprocess call with shell=True identified, security issue.
   Severity: High   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b602_subprocess_popen_with_shell_equals_true.html
   Location: C:\Users\user\AppData\Local\Temp\tmpzn8y__xu.py:26:18
25	        log.info('Executing: ' + ' '.join(cmd))
26	        retcode = subprocess.call(cmd, shell=shell)
27	        if retcode < 0:

--------------------------------------------------
>> Issue: [B603:subprocess_without_shell_equals_true] subprocess call - check for execution of untrusted input.
   Severity: Low   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b603_subprocess_without_shell_equals_true.html
   Location: C:\Users\user\AppData\Local\Temp\tmpzn8y__xu.py:61:17
60	        log.debug(""Executing: %s"" % cmd)
61	        result = subprocess.check_output(cmd, stderr=subprocess.STDOUT)
62	        if not isinstance(result, str):

--------------------------------------------------
>> Issue: [B102:exec_used] Use of exec detected.
   Severity: Medium   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b102_exec_used.html
   Location: C:\Users\user\AppData\Local\Temp\tmpzn8y__xu.py:455:4
454	    ABIs = None  # make flake8 happy
455	    exec(compile(cfg, cpath, 'exec'))
456	

--------------------------------------------------

Code scanned:
	Total lines of code: 402
	Total lines skipped (#nosec): 0
	Total potential issues skipped due to specifically being disabled (e.g., #nosec BXXX): 0

Run metrics:
	Total issues (by severity):
		Undefined: 0
		Low: 3
		Medium: 1
		High: 1
	Total issues (by confidence):
		Undefined: 0
		Low: 0
		Medium: 0
		High: 5
Files skipped (0):
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24605,opencv,46,1202,1,58,33,326.90194444444444,3,False,4,2,True,24,82.7,,426.9708333333333,1,0.6,"Checking C:\Users\user\AppData\Local\Temp\tmprwxtemro.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmprwxtemro.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmprwxtemro.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmprwxtemro.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24604,opencv,62,717,1,3,3,15.008611111111112,1,False,0,1,True,24,82.7,,15.001944444444444,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmphxsia_8a.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
24600,opencv,53,793,1,3,0,23.609166666666667,1,False,0,1,True,1607,135.46666666666667,,23.504722222222224,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
24597,opencv,48,717,1,1,1,92.72722222222222,3,True,5,3,True,24,82.63333333333334,,278.74555555555554,2,0.6633333333333333,"Checking C:\Users\user\AppData\Local\Temp\tmp3t_banst.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp3t_banst.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmp3t_banst.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmp3t_banst.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24596,opencv,20,1051,1,143,23,,8,False,10,2,False,22,61.43333333333333,,191.48944444444444,0,-0.1,"Checking C:\Users\user\AppData\Local\Temp\tmpflcdm3u8.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpflcdm3u8.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpflcdm3u8.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpflcdm3u8.cpp: INF_ENGINE_RELEASE...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24595,opencv,45,717,1,4,4,74.24027777777778,2,False,0,1,True,24,82.63333333333334,,52.993611111111115,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmpi7rw8xyn.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpi7rw8xyn.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpi7rw8xyn.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpi7rw8xyn.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24593,opencv,19,894,1,100,18,,4,False,6,1,False,22,61.36666666666667,,272.4377777777778,0,-0.1,"Checking C:\Users\user\AppData\Local\Temp\tmpjqpwkgbc.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpjqpwkgbc.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpjqpwkgbc.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpjqpwkgbc.cpp: INF_ENGINE_RELEASE...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24581,opencv,50,737,1,91,90,123.00583333333333,2,True,2,4,True,82,154.0,,199.37666666666667,2,0,"Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: CV_NEON...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: CV_SIMD...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: CV_SIMD_WIDTH=16...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: HAVE_IPP...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: HAVE_IPP;IPP_DISABLE_LAB_RGB=0...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: HAVE_IPP;IPP_DISABLE_RGB_LAB=0...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: HAVE_IPP;IPP_DISABLE_RGB_XYZ=0...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: HAVE_IPP;IPP_DISABLE_XYZ_RGB=0...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: IPP_DISABLE_LAB_RGB=0;NEED_IPP...
Checking C:\Users\user\AppData\Local\Temp\tmp37i5c5kl.cpp: IPP_DISABLE_RGB_LAB=0;NEED_IPP...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24577,opencv,37,907,4,77,43,38.54472222222222,6,False,0,1,True,433,82.33333333333333,,33.55416666666667,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmpxi_gx90z.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmp_7d3bbpu.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp_7d3bbpu.cpp: CV_STRONG_ALIGNMENT;HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmp_7d3bbpu.cpp: HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmp_7d3bbpu.cpp: HAVE_PROTOBUF;WORDS_BIGENDIAN...

Checking C:\Users\user\AppData\Local\Temp\tmpo_31ig6i.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpo_31ig6i.cpp: HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmpo_31ig6i.cpp: HAVE_PROTOBUF;_MSC_VER...
Checking C:\Users\user\AppData\Local\Temp\tmpo_31ig6i.cpp: HAVE_PROTOBUF;__GNUC__...

Checking C:\Users\user\AppData\Local\Temp\tmpmh_xj9e1.cpp ...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
24566,opencv,26,717,1,5,5,2.026666666666667,1,False,0,1,True,24,82.46666666666667,,2.0241666666666664,1,0,"Checking C:\Users\user\AppData\Local\Temp\tmpvv4rl7a3.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpvv4rl7a3.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpvv4rl7a3.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpvv4rl7a3.cpp: ENABLE_TRIM_COL_ROW...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24562,opencv,40,1013,1,5,4,2038.433888888889,1,False,0,1,True,128,108.3,,2038.4263888888888,1,0,"Run started:2024-08-24 03:23:34.765722

Test results:
>> Issue: [B404:blacklist] Consider possible security implications associated with the subprocess module.
   Severity: Low   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_imports.html#b404-import-subprocess
   Location: C:\Users\user\AppData\Local\Temp\tmp9qqgh6_h.py:8:0
7	import shutil
8	import subprocess
9	import time

--------------------------------------------------
>> Issue: [B405:blacklist] Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.
   Severity: Low   Confidence: High
   CWE: CWE-20 (https://cwe.mitre.org/data/definitions/20.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_imports.html#b405-import-xml-etree
   Location: C:\Users\user\AppData\Local\Temp\tmp9qqgh6_h.py:12:0
11	import logging as log
12	import xml.etree.ElementTree as ET
13	

--------------------------------------------------
>> Issue: [B602:subprocess_popen_with_shell_equals_true] subprocess call with shell=True identified, security issue.
   Severity: High   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b602_subprocess_popen_with_shell_equals_true.html
   Location: C:\Users\user\AppData\Local\Temp\tmp9qqgh6_h.py:26:18
25	        log.info('Executing: ' + ' '.join(cmd))
26	        retcode = subprocess.call(cmd, shell=shell)
27	        if retcode < 0:

--------------------------------------------------
>> Issue: [B603:subprocess_without_shell_equals_true] subprocess call - check for execution of untrusted input.
   Severity: Low   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b603_subprocess_without_shell_equals_true.html
   Location: C:\Users\user\AppData\Local\Temp\tmp9qqgh6_h.py:61:17
60	        log.debug(""Executing: %s"" % cmd)
61	        result = subprocess.check_output(cmd, stderr=subprocess.STDOUT)
62	        if not isinstance(result, str):

--------------------------------------------------
>> Issue: [B102:exec_used] Use of exec detected.
   Severity: Medium   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b102_exec_used.html
   Location: C:\Users\user\AppData\Local\Temp\tmp9qqgh6_h.py:455:4
454	    ABIs = None  # make flake8 happy
455	    exec(compile(cfg, cpath, 'exec'))
456	

--------------------------------------------------

Code scanned:
	Total lines of code: 402
	Total lines skipped (#nosec): 0
	Total potential issues skipped due to specifically being disabled (e.g., #nosec BXXX): 0

Run metrics:
	Total issues (by severity):
		Undefined: 0
		Low: 3
		Medium: 1
		High: 1
	Total issues (by confidence):
		Undefined: 0
		Low: 0
		Medium: 0
		High: 5
Files skipped (0):
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
24560,opencv,71,875,1,54,34,25.45111111111111,1,False,4,1,True,1607,135.2,,22.49972222222222,1,0.25,"Checking C:\Users\user\AppData\Local\Temp\tmpvynqhpcr.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpvynqhpcr.cpp: HAVE_OPENNI2...
","N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
